field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
53975,onion,21.2995269695,6.660589346,73.9117657036,18.0511337511,27.4388399127,37.0421523863,20.15098351,21.204602313,0,0,1,0
53976,onion,25.800241468,6.3927454087,72.4398084376,19.4747782796,27.767388842,41.0674477894,18.4164055128,20.8027679276,0,0,1,0
53977,onion,21.3287930856,6.1973196114,69.8693205228,18.71376094,29.2652004348,42.8817182289,18.0092667728,20.2090016991,0,0,1,0
53978,onion,23.2879234291,6.0551705483,72.8922182262,18.0343953026,29.7408890788,38.6368144372,18.1867367254,19.9603371634,0,0,1,0
53979,onion,23.302105561,6.2133497951,74.647580652,19.902759494,28.0152281801,37.7199446361,20.1870623753,18.1008587836,0,0,1,0
53980,onion,22.9435428616,6.2367827345,68.9322288131,19.5664184243,28.5948587368,42.5629776303,18.4631992438,19.9244007176,0,0,1,0
53981,onion,25.0409981371,6.0433612588,66.8465570153,19.7536168135,26.6373269989,39.4411343179,19.1208353708,21.2435564936,0,0,1,0
53982,onion,21.7753895602,6.8189813583,67.0411279465,19.0026385101,26.1807707356,40.3433615947,19.9991406249,21.5905765937,0,0,1,0
53983,onion,23.3969926529,6.2146493538,65.1308760993,18.12592815,26.4344201543,41.5554629663,19.3916005811,19.1526140119,0,0,1,0
53984,onion,22.5534403179,6.8076799052,74.672314312,19.3213895248,26.3660130171,39.6841983686,20.4917934337,19.5781165744,0,0,1,0
53985,onion,21.2520668707,6.7043560837,73.9306169596,19.2952836134,28.4998099234,40.2903629763,21.9478138818,20.5030535044,0,0,1,0
53986,onion,23.4783493769,6.1448729963,70.0243703614,19.1629401239,29.9786581649,40.4743049484,21.7303627681,18.9199200306,0,0,1,0
53987,onion,24.109284437,6.3904878932,73.8897668873,18.863736538,26.9430006526,38.3687329033,18.6993969456,18.2045987543,0,0,1,0
53988,onion,24.0758655548,6.4137073862,71.1897784114,19.8972107836,25.1037640617,38.9306243214,18.9187854085,18.3654434771,0,0,1,0
53989,onion,24.5635294162,6.1213901419,67.3706960742,19.1465224,26.1186127444,42.9683634893,19.1668495684,20.9460635201,0,0,1,0
53990,onion,24.4301745396,6.5436890307,71.2339117931,19.4214150721,29.9477981099,37.3122743629,18.458378254,21.8061477411,0,0,1,0
53991,onion,24.3453434314,6.9023959207,72.0266108306,18.1353031468,25.6953661722,37.8488657983,20.0979474971,21.6210012044,0,0,1,0
53992,onion,25.7514093826,6.2723995919,66.1128749962,18.3403510636,29.4557229956,40.0512061058,19.1657502226,20.8998606307,0,0,1,0
53993,onion,24.3145915165,6.6511175232,74.8183086087,18.1417705335,26.909367694,41.9579226325,19.290137856,19.3209104445,0,0,1,0
53994,onion,22.4955515127,6.9675481709,72.9413387788,19.7413855722,29.5435189195,42.5704539186,18.4939863249,18.691783723,0,0,1,0
53995,onion,24.4989104712,6.3906689781,66.3131348415,18.4069997522,28.5583471229,42.6097192248,20.6053791535,21.6529464134,0,0,1,0
53996,onion,21.4138814567,6.6288729595,67.6522194157,18.1617417273,29.3732852772,41.0748105186,19.1440601363,19.9406559505,0,0,1,0
53997,onion,21.153094213,6.5156945374,70.9083893347,19.7638610172,28.5210565193,39.6390535509,20.8550588636,19.5474168521,0,0,1,0
53998,onion,23.4296251437,6.5487150095,66.7099722633,18.4810208326,26.9215580185,42.0286177444,20.1248184268,21.2749054656,0,0,1,0
53999,onion,25.2462289877,6.7358569183,71.2784689879,19.6257307449,26.6092962069,42.1769332731,21.1506213553,20.9935581937,0,0,1,0
57000,potato,18.8321383919,6.9275594849,46.7024040407,17.7515399088,19.6371950123,72.1954460342,24.5167083783,25.7424413094,1,1,1,1
57001,potato,24.0075489707,5.569969746,39.6449083827,17.8722042397,17.9597399571,75.8510216823,26.8422205548,22.3257885987,1,1,1,1
57002,potato,19.8099197404,5.1101242792,30.9859000183,22.6672841582,15.2583492866,74.6310223658,23.8193969861,23.976906839,1,1,1,1
57003,potato,20.8004304852,6.2633005884,47.0875115943,18.0609728715,17.9323794793,79.1880310282,27.9394170814,23.8147552843,1,1,1,1
57004,potato,18.1436357752,6.7304505732,49.4134681276,22.6614344614,14.0381915828,76.8164834237,24.5906445362,25.6820595609,1,1,1,1
57005,potato,15.9451390196,6.2613875289,42.8044569276,17.2324706617,17.6800220311,79.4564339534,27.8568214845,24.5033500983,1,1,1,1
57006,potato,22.1408788144,5.0780138655,38.3904996847,24.4695250838,14.321749954,75.5376645834,26.8998858258,22.2176681682,1,1,1,1
57007,potato,16.8014799258,5.7592259851,45.8570023021,24.2073452419,15.9405720204,74.5182850615,27.0200890085,27.972459886,1,1,1,1
57008,potato,17.4524134505,6.7336380104,30.5737002364,20.3547237696,19.4954285006,76.8537514103,24.0450745879,22.4293703434,1,1,1,1
57009,potato,21.1500959728,5.7386524247,40.2794807075,23.0388163799,16.836612471,70.2342009108,27.6059010911,25.9232911721,1,1,1,1
57010,potato,20.7572394342,5.5977047992,32.2977166524,17.6723581986,18.957070973,78.2213401635,26.1775275101,25.250619246,1,1,1,1
57011,potato,17.2587173655,6.3927442546,47.4042444293,22.479506919,16.0108932316,73.793424697,26.2964853128,27.3785653343,1,1,1,1
57012,potato,24.6656781603,5.8804386669,39.3620395372,22.7364086515,17.8863431653,70.6992174015,24.3360180632,26.5306610234,1,1,1,1
57013,potato,23.4340784817,5.7035411506,38.1511743518,23.1576320668,16.0361222938,72.9973006028,23.078651863,27.7411802013,1,1,1,1
57014,potato,18.1256489736,5.2148964445,49.5621712448,16.4232475178,17.2855872577,78.6196230663,23.7903371869,24.282990365,1,1,1,1
57015,potato,16.1875149816,5.2240329473,46.6982791331,19.2177653081,16.4490611642,72.9304564635,22.9491082665,22.9410564953,1,1,1,1
57016,potato,18.152734216,5.792173733,39.0956394081,24.7647599426,15.8829177418,76.2427777825,23.8111276567,24.5402739796,1,1,1,1
57017,potato,16.4087857734,5.8580443241,36.7766847313,24.9901072046,15.103961104,78.9589278165,23.3489150052,25.9092829727,1,1,1,1
57018,potato,18.65170419,6.3829793114,40.4122255503,17.5278760414,17.350325648,76.6736934115,27.2643509196,27.1638992922,1,1,1,1
57019,potato,23.5167340586,6.0864491944,49.6844948351,17.9817559579,14.1782926324,78.9666283659,23.3514414905,25.5087369339,1,1,1,1
57020,potato,15.2471415409,6.486009791,47.5974132182,23.1892325449,14.5693678526,70.22615307,24.2745100404,27.2411110007,1,1,1,1
57021,potato,22.7231712572,5.1722836456,44.9116638577,19.9946195311,15.2230039546,73.6798082012,26.1265242537,22.0648284698,1,1,1,1
57022,potato,22.2119793181,6.8189604508,44.8738913171,16.2388021184,18.4622812692,73.6093410652,23.5094778132,22.2080454147,1,1,1,1
57023,potato,18.0987170414,5.4516937633,31.476570672,16.4280060943,14.8432222868,73.5864076072,25.1375477054,26.657231136,1,1,1,1
57024,potato,18.9460517607,6.2826205033,39.6638251582,20.1383622326,16.2823464466,76.504422896,27.1482362236,25.5266938624,1,1,1,1
57025,potato,24.4580491465,6.2370611456,40.9838449892,19.3061439652,17.9023888086,75.504418702,25.1308359528,26.5448153145,1,1,1,1
57026,potato,23.4452898763,5.2200263445,43.879837887,20.6131025966,15.6300801053,76.617850506,27.9227229883,23.0002170274,1,1,1,1
57027,potato,18.2144351578,5.8652995024,31.3267983106,15.5746059035,19.3552924325,71.9802828887,27.7401156579,25.8096960636,1,1,1,1
57028,potato,23.5687264225,5.7974305719,37.1124007131,15.69222846,16.0927515664,75.5909046256,27.177178051,24.854306238,1,1,1,1
57029,potato,23.0651028074,5.1661881481,42.3008960757,21.7477180589,18.1941566543,79.28179762,26.9809591243,26.7198491074,1,1,1,1
57030,potato,19.0826804876,6.574948227,39.0491833806,15.3408117567,16.4623583457,79.2250591063,23.875467079,22.9677463698,1,1,1,1
57031,potato,24.3318716412,5.740801759,38.0160394894,23.181607108,14.3429831045,71.4719376193,26.8814622547,26.4697941823,1,1,1,1
57032,potato,23.6145348865,5.8884312587,37.0873045997,23.4074506808,15.6200650346,79.0070725555,23.478096382,26.0120787451,1,1,1,1
57033,potato,21.3834736495,5.5568129207,39.9807194376,20.5222024883,18.4515774122,76.7133220246,25.7820855319,23.2666700014,1,1,1,1
57034,potato,23.1016225419,6.0148964873,34.5275398336,22.0318396099,16.3168540269,78.1167032864,22.4427755904,22.9259123832,1,1,1,1
57035,potato,16.7786856584,5.9863989928,42.442315172,16.1452002042,15.756111039,78.5734921905,23.3085565727,23.0099771844,1,1,1,1
57036,potato,24.337684281,6.4600911925,49.6485146666,24.8309195402,14.949136387,72.470579372,24.8063126205,27.3579407163,1,1,1,1
57037,potato,24.316232583,5.2450650409,30.2793492963,17.0146504795,15.926403236,73.3386522457,26.3161337641,26.4327168314,1,1,1,1
57038,potato,23.3086735379,5.4183481656,43.6867126563,18.5064705874,19.1382141406,79.2107612615,23.061745116,22.2650999886,1,1,1,1
57039,potato,18.0085611502,6.0025213987,39.9953270359,20.2465036895,19.1661254505,71.5941521345,25.8419776125,23.5333276475,1,1,1,1
57040,potato,20.8158362376,6.0997081545,46.1334013983,20.65133277,17.5289942384,74.4248755656,26.0982815288,26.0070539524,1,1,1,1
57041,potato,19.9287458033,6.0471125745,42.5837398869,19.9223339425,18.2302170759,76.5584766087,22.1767342907,23.6996675649,1,1,1,1
57042,potato,24.1264957366,6.4038503387,39.2087477532,15.8402880777,14.4797081093,78.8683181425,27.3320582384,26.6124434913,1,1,1,1
57043,potato,22.6387900091,6.8076697381,40.0106758978,17.8164269438,17.1801594157,77.1683262956,27.7876634808,24.102903134,1,1,1,1
57044,potato,15.9990393217,5.5749800163,40.4202147388,23.0331299842,15.6438808401,74.4225647856,26.9487009661,26.3992476419,1,1,1,1
57045,potato,24.7446582052,5.0791446978,37.6814731307,15.3699112758,15.0003506278,71.6731060629,24.9550311699,27.5399628922,1,1,1,1
57046,potato,17.1649967195,5.4007481367,45.3430280434,16.836029509,14.9755553594,78.4490736166,25.7446718056,25.5438704976,1,1,1,1
57047,potato,17.1026490358,5.3626045888,34.4195862134,17.8167902261,15.5929966598,76.7505934338,27.9379602594,23.7232285169,1,1,1,1
57048,potato,14.8511619602,6.3382449189,46.3001030108,19.676466848,19.2046725838,79.2109937627,24.953332791,26.0500460757,1,1,1,1
57049,potato,19.0175805775,5.1273445048,44.1042244126,17.3491749265,19.3981248177,71.1641596032,27.0723864482,24.0388037338,1,1,1,1
57050,potato,20.2015301496,5.8289493875,45.1254323137,23.9079866256,17.2342721117,77.1186437546,25.8862763243,24.8712113182,1,1,1,1
57051,potato,15.9059695138,6.3207687306,46.6215191173,23.186776597,18.076493367,72.6532402452,24.4462944469,23.2140983014,1,1,1,1
57052,potato,20.9574395139,5.3869627677,43.9917711378,16.3358317254,16.9290169205,77.8781408592,22.3205185403,25.7318056907,1,1,1,1
57053,potato,18.0859100069,5.4826842498,43.5475022539,19.0714013758,18.8691789364,74.3981215225,23.7070835288,23.4573428987,1,1,1,1
57054,potato,17.7388825429,6.5282813429,45.5977593451,23.4435574208,18.645250384,76.6036382203,22.8511201676,22.3137286503,1,1,1,1
57055,potato,22.6000897033,6.0862694667,43.6433820671,17.7402846103,16.6405947546,70.2521478394,26.1648382819,25.1539134864,1,1,1,1
57056,potato,22.5247194718,6.4180304665,32.6175330388,16.0609188515,19.7189144217,79.6808776645,26.4353317458,25.0516529471,1,1,1,1
57057,potato,19.456221711,5.0950552026,44.2187996507,22.9067349236,16.4632917055,71.4475608111,25.8449987353,24.8225031598,1,1,1,1
57058,potato,24.6417003595,5.7495183834,30.8810945383,23.8125817171,16.1625081259,70.7714092771,25.8446132585,27.0283725123,1,1,1,1
57059,potato,17.7264418772,6.868004765,43.4318877803,17.4910286246,14.4050325507,78.5610541516,27.5318192866,22.6385578209,1,1,1,1
57060,potato,20.3633947401,6.9128852704,42.0153664126,20.7964513249,17.7590737398,78.7921817752,24.3350517447,27.3785565097,1,1,1,1
57061,potato,23.3736784296,6.850881549,30.479896031,18.3937248282,19.5389968324,77.9679694552,23.4169336965,23.9152173988,1,1,1,1
57062,potato,18.2241959493,5.5110959773,40.8200874867,23.0372284754,17.4280556474,75.4839508327,27.8979581885,26.1382742622,1,1,1,1
57063,potato,14.7279079516,6.6833272533,34.314333534,15.7647436613,18.6753947026,70.7399688474,26.5409707539,26.7239806091,1,1,1,1
57064,potato,21.715323158,5.6282416387,35.7205066911,20.9578597763,15.5154967627,76.4144721692,25.1294978406,24.9773554996,1,1,1,1
57065,potato,16.6330172476,5.1047667032,41.5737298946,15.1561677664,19.4394353457,74.4803305986,27.1506020475,27.3663714952,1,1,1,1
57066,potato,14.4250408102,6.6942441451,41.5671339415,22.5669243671,17.7816452445,72.2305568494,25.8017397581,22.6428771429,1,1,1,1
57067,potato,17.7115774722,6.8548665688,36.4469430721,16.575580962,19.0230596495,74.2528690591,27.1102196968,24.4314765904,1,1,1,1
57068,potato,14.8159359958,5.9800459946,42.5273947931,17.8981007231,18.0378175437,74.4848268265,27.4926274249,22.7967309868,1,1,1,1
57069,potato,21.804852524,6.654660896,40.5917383964,21.8509865515,19.0653374936,74.4965607018,24.7209840465,27.3663762876,1,1,1,1
57070,potato,17.3341679352,6.4722844404,34.2009919808,17.5089677275,19.0048442311,71.7399157571,24.4915613138,25.7733271083,1,1,1,1
57071,potato,14.7607532718,6.6051781842,43.7256924646,15.1369478848,15.429104653,77.2466485571,24.1907802985,27.5704417222,1,1,1,1
57072,potato,14.3322713864,5.0741801748,48.2527144317,18.0340597061,19.645889447,71.5182124121,25.3595662394,22.3900191577,1,1,1,1
57073,potato,18.9602545036,6.4616451045,46.1917487655,20.8685366231,16.7844154609,71.6557490831,26.3703660213,22.5928152532,1,1,1,1
57074,potato,16.7696422113,5.1008019682,44.0497029332,15.5075912058,19.6532581752,76.4279805195,25.863376002,22.3330335783,1,1,1,1
57075,potato,23.0386001518,6.5843248843,39.7740527403,21.8096468633,15.2849471662,72.3919351278,24.7562357227,25.7069697736,1,1,1,1
57076,potato,19.5500824791,5.2122742901,43.6845087456,15.5820974571,18.521074454,73.4475291809,25.6912505307,24.8159304201,1,1,1,1
57077,potato,17.0913630636,5.7175928003,46.1830961262,17.4530236023,16.962149066,79.812150134,22.3822453303,27.8212841492,1,1,1,1
57078,potato,16.8758003311,6.4584467498,33.9155219413,22.7203770508,18.2762404867,73.2688414938,25.2594573634,24.6082249668,1,1,1,1
57079,potato,16.4609668803,5.5373610075,43.2539882276,15.9441469787,19.650862938,71.1410379172,25.9711073638,26.2157279951,1,1,1,1
57080,potato,19.5012330674,6.4139134622,37.4312322447,22.7477375178,15.133271062,77.5912249925,22.2327302855,25.7369720933,1,1,1,1
57081,potato,17.307543829,6.5574205544,32.1274986511,18.1780391193,16.4004799922,71.7868980616,26.7372838504,27.7247886786,1,1,1,1
57082,potato,22.2080253684,6.3469185003,46.5915942015,24.2817681646,17.7491602878,75.5908252342,23.1687521898,25.9722640833,1,1,1,1
57083,potato,14.3593854213,5.2060539323,41.7622581542,22.5084929484,16.4899091966,71.8143263449,27.4563708814,26.9913001397,1,1,1,1
57084,potato,20.9798246227,6.8812109064,31.7394364933,16.1314082187,15.4756808009,78.8347476388,24.1247248145,22.9111868673,1,1,1,1
57085,potato,22.4227624739,6.2814245386,34.5372795936,20.8802588887,14.4431217477,75.4919439992,23.2934082607,25.8976018,1,1,1,1
57086,potato,20.2967966527,5.4104891098,43.7880854179,17.6317772562,14.1161149011,78.144402325,26.8081476669,22.593847887,1,1,1,1
57087,potato,22.9795283439,6.0354637013,43.6094415414,18.6358636108,19.7962467835,79.5720861637,22.7026943211,24.8846670466,1,1,1,1
57088,potato,16.3512318618,6.8254530376,30.9639557855,16.6170988097,17.7267393546,77.8835052103,22.1921844595,25.3384166434,1,1,1,1
57089,potato,15.8133488153,6.0914711918,49.3262798672,16.7786517728,18.1375738363,78.5893538661,27.3133431073,26.9555898258,1,1,1,1
57090,potato,16.3560650563,5.3292715299,37.4349442675,24.3842352881,14.0658980436,72.2282197505,24.1387414736,26.8099956273,1,1,1,1
57091,potato,14.880078707,5.8502629258,33.1375755988,20.0526735511,15.616429297,70.0150412202,24.9726216215,26.0592625202,1,1,1,1
57092,potato,18.0038221562,6.1544814157,31.0024317136,24.0592017186,17.4114530501,73.7954938162,23.8998642129,23.6816083828,1,1,1,1
57093,potato,22.7139680907,5.4887912946,39.9178498639,23.8839323425,15.9620632741,71.8213069704,24.6487832847,22.6455845424,1,1,1,1
57094,potato,21.5968762109,6.2056041758,41.044871507,20.6580705045,18.5888593394,71.4963249047,27.2255685343,27.5449513999,1,1,1,1
57095,potato,21.9070547779,5.2722928394,39.5069846225,15.8431134259,19.9463125797,71.017974104,24.2395440998,26.1900010641,1,1,1,1
57096,potato,22.9121412495,6.4157207072,38.7011956841,21.8933882927,15.0580606064,70.0608234011,27.1377294171,24.0960493294,1,1,1,1
57097,potato,17.4776148727,6.1831627753,33.2140060601,20.0355901186,16.2871862391,79.7309547998,25.1106456532,27.5919634785,1,1,1,1
57098,potato,17.1836844489,5.8868763551,44.1163234945,17.3045126816,19.4515534232,72.0009098808,22.7065991411,23.4606605645,1,1,1,1
57099,potato,24.2175035263,5.6468843406,39.5209749225,23.9654994153,14.5161870752,76.6665535908,23.1403824564,22.8778251615,1,1,1,1
57100,potato,14.7806789524,6.6454144212,47.6044325794,21.9065066018,19.4784804184,70.2587792357,23.6607438072,27.336074126,1,1,1,1
57101,potato,24.0975245949,5.1252449554,37.565589214,16.62354528,18.2579866175,78.1834092339,26.9617471416,25.1372312893,1,1,1,1
57102,potato,18.840272369,5.2041436814,47.1131932806,24.9600466156,17.6463130654,73.7410253346,22.6846963383,24.7372078501,1,1,1,1
57103,potato,24.7896690067,5.3102442322,36.5601283919,21.6691012487,15.1336247055,78.6171984716,24.9931053699,27.6081288624,1,1,1,1
57104,potato,17.3338014316,6.6567331521,32.8081529622,20.1617147144,15.5351700471,75.230110056,27.9787595973,24.5286329212,1,1,1,1
57105,potato,16.4631876719,6.2303669325,34.2450940621,20.5210853154,14.5348241319,77.9767330643,27.5132703827,22.6866911839,1,1,1,1
57106,potato,14.0893418526,6.2541196226,40.964897108,19.8273801894,17.1013824462,72.8815935616,25.0431818194,23.2827012812,1,1,1,1
57107,potato,24.0918937541,6.7128005606,34.0235765404,18.6403994751,14.6980623044,72.1666719806,26.9713083387,25.4173722022,1,1,1,1
57108,potato,19.634734158,5.8260766341,49.4661239384,19.7479724166,15.068368481,70.6603518045,23.8065097519,23.5062751968,1,1,1,1
57109,potato,20.6943902319,6.251253823,47.7935259763,15.1335138898,15.2044837027,70.6457322571,26.1371936535,26.1930903238,1,1,1,1
57110,potato,15.1502186635,5.3279911195,35.2643019566,23.664040792,14.3659692141,76.4458054849,26.0970392827,26.2362472785,1,1,1,1
57111,potato,16.1483990421,5.2066120516,36.7127344273,16.5370135475,18.2848751749,78.3817455833,23.1543274687,23.36414321,1,1,1,1
57112,potato,19.5338005421,5.8345725001,34.0529710328,21.1114122067,16.0248988639,74.0187875644,24.7328308344,23.5383072479,1,1,1,1
57113,potato,17.5877788337,6.5584855701,46.245573452,22.7697079648,15.5388499643,73.0765410628,22.3434436117,23.2912912805,1,1,1,1
57114,potato,20.9111054176,6.199364145,40.7842633406,23.0731399569,17.7789404783,78.0506639496,24.0639694905,26.2012176356,1,1,1,1
57115,potato,22.6475787173,6.440645152,47.2380344519,23.4071338256,17.0743274247,70.9441333981,23.8617190661,25.3502797957,1,1,1,1
57116,potato,15.8391208858,6.8853034799,45.1314380415,20.5812150329,14.8243169622,76.9917694218,25.5115816294,22.7064064025,1,1,1,1
57117,potato,15.2289759357,5.256776878,41.4583538676,20.9295433665,15.2914146102,71.2415335642,24.4197880929,26.6414217986,1,1,1,1
57118,potato,18.4503380132,6.8508622678,31.99350661,24.1324462554,14.8889244015,73.1751294141,27.6369908502,27.1701188072,1,1,1,1
57119,potato,15.641444314,6.382032524,46.0381059377,16.3929456392,18.0380228482,77.1276280775,25.6127432522,22.9688887026,1,1,1,1
57120,potato,16.3399944255,6.3694720964,38.4534193259,16.5168724772,17.511627108,78.8422724685,24.5534813097,27.802035486,1,1,1,1
57121,potato,16.2496543439,5.9507342216,43.0233549757,22.9708565434,14.9335599079,79.3184689241,23.9288348327,22.0499013289,1,1,1,1
57122,potato,15.0436548944,5.5149122716,32.8309252752,17.9387687082,18.2263057902,72.5831965616,27.5572355182,25.616100202,1,1,1,1
57123,potato,18.7617342865,5.0282424614,39.8687824298,16.1765663238,15.1037427597,74.6528018929,22.0449233133,22.6913263481,1,1,1,1
57124,potato,22.5966310311,5.2435558253,41.6006706076,20.23461059,16.4854056135,71.9951920973,25.0256759815,24.7534819965,1,1,1,1
57125,potato,17.7219422544,6.45730446,41.6367637366,21.2612738146,19.093454271,79.6444727439,25.9320873147,26.5023440748,1,1,1,1
57126,potato,16.5844210357,5.6286461266,39.4252625344,20.0852280742,17.2578844253,75.0782958992,24.2608800077,24.930496583,1,1,1,1
57127,potato,22.5053245847,5.8729489222,38.1780919551,17.6428002688,17.1088731558,70.014790958,23.0509783722,27.3526032789,1,1,1,1
57128,potato,17.4537394896,6.0672734941,44.0835611798,22.4259943276,19.6436789382,74.6492347927,23.5082879191,26.9299881836,1,1,1,1
57129,potato,20.0745193548,5.6812230742,34.0351713023,24.6043308654,17.3930511265,74.7395906869,27.3256343118,25.5619783793,1,1,1,1
57130,potato,14.7640577878,5.161268746,39.0752103034,20.1100787617,17.5295673124,78.7937104298,24.8038294449,25.3501381349,1,1,1,1
57131,potato,19.694951425,6.0173144836,46.8646887476,18.9859956632,14.4373420535,75.52847158,23.4214159449,22.592119773,1,1,1,1
57132,potato,17.5676123242,6.5043851174,45.0289271857,18.2980395196,15.1194942722,77.5398400504,26.5563660571,22.303522887,1,1,1,1
57133,potato,20.4517292801,5.3578008855,39.5716925246,23.3052887968,18.7278477624,75.6848739124,27.8013655186,25.24668157,1,1,1,1
57134,potato,19.339405793,5.37781426,43.0348674429,22.211278646,19.7114261829,73.974117379,23.8365161047,25.5333646347,1,1,1,1
57135,potato,19.1892317787,6.5944055902,48.2633231267,18.3481179035,16.5727790927,76.375036927,27.4248058571,22.0183532098,1,1,1,1
57136,potato,24.8069300428,6.5852553394,44.3613525264,21.4703325103,17.8942361136,78.9964072524,23.716966541,22.7685143368,1,1,1,1
57137,potato,21.94573092,6.7013010609,42.2764283254,22.6254092712,16.2076828397,77.0644412021,26.8622187923,27.3179981059,1,1,1,1
57138,potato,17.3684088955,6.6950632046,35.170729361,23.7002891354,14.9012535871,76.8480742717,27.2915352599,25.8010658058,1,1,1,1
57139,potato,23.3734136902,5.0340964526,31.589636831,20.3027433019,18.7660296816,72.8585639201,26.569809751,24.4118706191,1,1,1,1
57140,potato,16.4834751735,5.5393240374,31.5342511848,23.1051329685,19.4426100372,79.3971208208,26.9765704675,27.8527446553,1,1,1,1
57141,potato,15.4234310756,5.9357255682,30.5101255157,18.1637107679,16.7856588921,75.4614726735,24.5186055326,26.7703076923,1,1,1,1
57142,potato,16.7970316905,5.5493281497,37.6155166478,21.4136987924,19.3826033302,71.8875424821,24.7868386114,22.33976681,1,1,1,1
57143,potato,24.4327478333,5.8080498043,40.1476183393,20.8743939542,17.3391192548,75.422289543,27.2463038213,24.4901413906,1,1,1,1
57144,potato,23.535532668,6.8903518037,41.88372113,15.6321775336,16.5515899534,74.1849922674,24.6620144061,26.341447898,1,1,1,1
57145,potato,24.9116440257,6.7035094813,48.6892280089,20.5213092075,19.964368829,74.3341936484,23.8946126235,25.9474793453,1,1,1,1
57146,potato,16.6305004318,6.6630941349,34.1019914771,22.7002486994,17.8206007174,75.565056483,23.0976990306,26.3242623377,1,1,1,1
57147,potato,23.5062612554,6.2638293265,33.9417655113,23.4493144767,16.0695904057,75.6947977799,27.0553943719,24.3523560313,1,1,1,1
57148,potato,22.5575617002,6.5108404649,42.4765786866,15.4106270645,18.9142040728,70.4698036474,25.4174742121,24.9982534103,1,1,1,1
57149,potato,24.8883755884,5.771210037,47.8323384235,18.9503044626,19.8747935128,74.0784259637,22.4749289348,26.1475409535,1,1,1,1
57150,potato,18.9549280425,6.9208954759,48.133834221,19.1151024954,14.1509500075,73.3436145445,23.2979457278,23.5089700955,1,1,1,1
57151,potato,15.3951319059,6.9647704784,34.013242991,20.6812228976,19.4453588389,70.2431591381,27.4545393877,23.9018057321,1,1,1,1
57152,potato,17.975709531,5.3732741657,39.0529819282,23.6839393007,14.4923085722,72.8395356256,25.1055731273,25.9310818465,1,1,1,1
57153,potato,24.3694052646,6.7175764467,47.9614309244,24.3811872554,17.0715101918,71.7226621506,24.8555720212,25.7948225829,1,1,1,1
57154,potato,16.0298688633,5.1725868387,35.5359140444,17.9505969014,14.7874543118,77.8486432673,23.5934680411,22.9169696211,1,1,1,1
57155,potato,17.4196602191,6.8941675679,45.071029625,18.0894038506,16.5823813648,78.3185375961,26.4398137875,26.7342736786,1,1,1,1
57156,potato,17.5865388264,6.4291992691,35.0532876868,23.1684130312,16.4659411253,73.5054150276,27.9102793106,27.8247643743,1,1,1,1
57157,potato,15.7051941046,5.7620308169,32.2672434991,15.4853240157,16.6394846338,79.797135016,22.0919305378,23.568099657,1,1,1,1
57158,potato,23.3196510891,6.3757122913,44.0209901035,24.534377559,18.2100745779,71.4716576527,24.6880067511,25.4380919266,1,1,1,1
57159,potato,18.0785353848,6.1690215896,36.4289669355,16.6425600749,18.975591486,74.0461197653,26.674592944,22.2706796276,1,1,1,1
57160,potato,20.8026201169,6.8362288184,34.8326081845,21.0783358495,17.7711675194,74.7945961864,24.6173978196,24.4651291151,1,1,1,1
57161,potato,18.9002187738,6.8384338178,45.5611533916,19.1721380982,15.2364542648,79.1784649338,26.6803394595,25.7637600011,1,1,1,1
57162,potato,14.8408653738,6.0294443959,45.6279356213,17.7990928153,15.6895967254,74.2824134167,23.265012826,27.6016866285,1,1,1,1
57163,potato,16.353878932,6.5523814252,37.637115598,21.6368181945,16.4202268398,72.3228821363,22.7542551547,25.8788068313,1,1,1,1
57164,potato,18.201615622,5.410455537,42.1671010286,17.223359485,19.0590588147,73.3427970261,22.0853975972,23.9810414509,1,1,1,1
57165,potato,22.7697499142,6.4358361143,35.5108027496,21.383077067,18.4354814462,70.7796487358,24.5222192129,25.0729895628,1,1,1,1
57166,potato,19.8070763408,5.5924811336,33.9318729712,20.7368975865,16.1816066302,79.4287272005,25.3012312289,22.9667507229,1,1,1,1
57167,potato,18.987971948,5.7586535326,33.0648292986,23.1659769091,15.1537960636,71.5333306304,27.1149434992,23.5609476042,1,1,1,1
57168,potato,23.7164642254,6.6025677682,31.7664149134,22.3835401573,17.7330240972,74.0445014957,26.9519164851,25.5766952703,1,1,1,1
57169,potato,23.6371230622,6.6684402652,33.2862077897,20.9244991781,19.8416658,71.3620213358,23.875629347,27.2870503015,1,1,1,1
57170,potato,24.9234801543,5.7813372783,48.4918696539,24.3073387182,14.6702317559,73.1104235741,25.1964842348,26.0211051053,1,1,1,1
57171,potato,17.3291308524,6.0910766341,31.5117886313,22.6684229508,16.3746440736,77.5239299832,24.7808892314,22.6015035934,1,1,1,1
57172,potato,16.8555237337,6.1574433598,38.7158439305,17.2810215354,16.3826505406,78.7907133573,25.1279490773,23.3543886554,1,1,1,1
57173,potato,14.5559537625,6.3374997075,42.0274990527,16.2063323788,17.7070031525,75.5801761689,24.1361536661,24.2176905257,1,1,1,1
57174,potato,22.9167609331,5.3057097061,37.4887239052,21.7009754888,19.3920877146,77.0513913072,24.4431067958,27.0047158356,1,1,1,1
57175,potato,23.5655493096,5.8439929662,37.5669961682,21.7941753836,17.6864405432,79.9040179259,26.416884988,26.0084937364,1,1,1,1
