field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
42256,maize-r,22.8744618605,6.3823445138,203.2684189501,23.8191092744,29.4984582405,71.6993095973,24.7290169192,10.2720085002,1,0,1,0
42257,maize-r,21.3592637946,6.7773647667,195.5055356652,25.7732961927,25.896970788,73.5956184296,23.4954750785,10.0019402941,1,0,1,0
42258,maize-r,22.7973813575,7.1348803575,270.8788754082,22.913716958,25.3481619858,71.7444631605,21.5990908901,12.5183750513,1,0,1,0
42259,maize-r,22.500114944,6.199240944,226.4915407797,26.9625145325,25.2494801065,74.8598307081,21.7604227668,12.7746019481,1,0,1,0
42260,maize-r,22.6589279643,7.2010780946,153.8950804988,23.236948149,26.6862550499,68.9211618316,23.4687293133,10.9377817597,1,0,1,0
42261,maize-r,23.6541722588,7.0036094231,172.8243569443,26.162270296,27.4061074623,66.515594897,24.5223134157,12.5829158406,1,0,1,0
42262,maize-r,25.9192193882,6.3104762503,82.7259805,22.626374841,28.6139019927,71.9818778699,23.9020329111,11.5401109758,1,0,1,0
42263,maize-r,26.5095315304,5.6065590363,204.8571748054,24.1548112903,25.6465460956,66.7399667227,22.9308428353,11.5318889886,1,0,1,0
42264,maize-r,22.5091841424,6.3308441121,146.3224970051,23.8045591734,29.9922669366,70.9719174051,22.4028907529,10.0289370684,1,0,1,0
42265,maize-r,23.6727396549,5.637051574,240.0354991292,26.3846457278,29.4912165393,69.6725724566,23.4501236381,13.3408026016,1,0,1,0
42266,maize-r,22.892983677,6.8926395215,168.5235134698,25.0470013547,26.1238938104,72.0191603061,25.1722129479,11.0631749457,1,0,1,0
42267,maize-r,26.301167447,6.0696914961,294.843226121,24.1592266599,28.9225602274,65.2864929017,21.2542576668,13.4226745638,1,0,1,0
42268,maize-r,24.466054898,5.5831252433,189.1133526286,25.6066106183,28.0481705013,66.7783672379,22.8255711782,11.6570911306,1,0,1,0
42269,maize-r,26.5598626961,6.0695060931,283.6238610268,21.0242178952,29.0137960631,73.0150987955,24.3495527917,10.7278848696,1,0,1,0
42270,maize-r,22.988989389,6.6559735763,93.5072085339,25.6226030964,28.3455078919,68.6550538397,22.3227654382,11.9038968711,1,0,1,0
42271,maize-r,26.8352276954,6.0140763667,246.6879687003,21.7456656105,27.0777484743,65.0609811668,22.5597225445,11.6512113129,1,0,1,0
42272,maize-r,22.2501835369,6.7955406529,224.1329736639,21.1281917614,28.0824304876,67.2310514643,24.9114865283,10.8914545686,1,0,1,0
42273,maize-r,24.8288139181,6.4048241761,160.1522708681,26.2536830136,28.6898979182,66.0398408966,23.9841031533,11.026463074,1,0,1,0
42274,maize-r,23.1765676482,7.4553049933,276.6387090904,23.3376304493,26.7773891221,72.0998662982,23.9271984503,13.5437430609,1,0,1,0
42275,maize-r,25.9255522425,5.7200504459,123.6474016651,25.0946086488,26.5003478315,70.9962855368,24.6688257932,10.3094937808,1,0,1,0
42276,maize-r,25.0532715061,7.2221074124,87.11398704,23.639721224,29.1855073844,67.5382031187,26.7041978564,10.5293913158,1,0,1,0
42277,maize-r,23.8649854223,5.9732079017,178.7757604256,23.6728048944,27.6122099572,73.8146125431,23.9449780841,13.2317290251,1,0,1,0
42278,maize-r,25.6891240548,6.6724271191,176.7924840799,22.2506095617,26.4003635251,73.6200007447,24.2817044704,12.8257740386,1,0,1,0
42279,maize-r,26.6912167783,6.6189145368,216.2437587353,21.5939058939,27.9312284338,65.2648023916,26.6494638402,12.0891142138,1,0,1,0
42280,maize-r,22.5749283695,5.9356971901,171.8733657757,22.5855060174,28.6170675716,74.8495795306,21.611740258,13.7469129657,1,0,1,0
42281,maize-r,22.2273374258,5.5514566636,280.91210722,26.4084469638,26.3096847861,73.0293977775,25.776322809,12.9731432172,1,0,1,0
42282,maize-r,22.9508561576,7.4663976816,129.2824471436,22.5866080494,25.071870745,68.9894028806,23.7551885323,10.1234384753,1,0,1,0
42283,maize-r,22.2286669183,5.7530883168,299.2197415323,23.0324077819,26.5967295974,66.3406434774,21.8216705969,11.4207988501,1,0,1,0
42284,maize-r,22.8016943756,6.8395148583,60.1423887121,26.2622749206,29.1263762214,73.4299703723,22.5150585753,13.7689819226,1,0,1,0
42285,maize-r,21.603113667,6.7763245231,106.4499450403,25.679482166,27.0817081931,68.4104893711,21.6987521603,12.2018981423,1,0,1,0
42286,maize-r,24.8957743176,5.6899414217,159.8582935472,23.4622678454,28.9812578532,67.6650732647,25.5381428473,10.0807813116,1,0,1,0
42287,maize-r,25.2048385941,7.0414701513,126.3175842096,26.6422136109,28.4484217776,71.118172184,23.320543388,13.159036249,1,0,1,0
42288,maize-r,21.3639885733,5.9087722218,89.9076507022,24.8668842953,25.7741100446,67.1754267797,25.144527702,13.1523438748,1,0,1,0
42289,maize-r,24.8121595669,7.4219428144,236.1905072585,23.5385193704,27.943520815,66.4133756626,21.1836505922,12.8815363772,1,0,1,0
42290,maize-r,23.1549677736,6.6482754108,64.2294721053,26.6527199478,29.9469283861,65.2096279832,21.74677084,11.3930300655,1,0,1,0
42291,maize-r,23.3414264293,5.5160533382,118.8674747867,24.7193820492,27.6846171398,71.0837138465,26.5949667365,12.9136760081,1,0,1,0
42292,maize-r,23.5033018667,7.0670141247,152.7449446247,23.1730524425,25.6676347887,72.1934957796,26.8907124872,13.9655477362,1,0,1,0
42293,maize-r,25.5509934732,6.2953871445,198.0406215214,23.7247151335,28.1266848798,67.7350213173,24.786405108,10.3289451341,1,0,1,0
42294,maize-r,22.4274103596,5.5080854152,90.2559645157,22.5790431489,25.9319924634,70.0379454795,26.5969532724,10.596237049,1,0,1,0
42295,maize-r,21.739778736,5.5242110269,129.3261793348,24.6138555472,28.9439746428,71.2631873387,25.9156107314,11.0239494498,1,0,1,0
42296,maize-r,26.6320084234,5.6511644926,71.8869602207,25.387509031,29.6647955986,72.7532856916,25.2954165428,13.2303619554,1,0,1,0
42297,maize-r,22.5908536103,7.4324289003,96.6625806608,22.7779986919,26.6198412831,71.4101950573,21.1079129967,10.7130095732,1,0,1,0
42298,maize-r,23.1605258459,6.4062935888,212.9405421755,24.0545388488,27.6060290878,72.9014342468,21.8453128092,10.6322994911,1,0,1,0
42299,maize-r,21.631247618,6.7485912262,282.8027729041,23.7759526382,27.244431341,74.1607797028,24.710745242,11.3588932998,1,0,1,0
42300,maize-r,21.5558329837,6.9320528886,218.1860762193,24.6783073699,28.9138858461,68.4689402343,22.3684277679,11.2433286138,1,0,1,0
42301,maize-r,23.0141203013,6.4415067759,238.5305482115,26.7604358061,28.6005720396,65.4353991041,26.5609428476,13.6880885055,1,0,1,0
42302,maize-r,25.1842155004,5.8690335472,161.9838097149,25.7931306082,29.1989711834,72.6607830325,24.5151484515,13.5417483887,1,0,1,0
42303,maize-r,25.5107137688,6.0358220635,231.8595101393,22.6862051865,25.1019635481,72.9230453046,21.9357137649,10.7344928965,1,0,1,0
42304,maize-r,24.1337510188,5.9109717206,71.9840815092,22.0871619689,26.3685743306,68.7170128232,26.9220209138,11.2554489674,1,0,1,0
42305,maize-r,24.559734177,7.3347215162,84.9373452277,23.8431865244,27.0902732987,65.6679282247,21.4052813473,12.1783394054,1,0,1,0
42306,maize-r,24.4033379442,7.1004862278,234.1177152213,24.6223631632,25.7360474059,71.8458270415,23.0129861736,10.6326341642,1,0,1,0
42307,maize-r,26.0440195957,6.8504921317,166.8998902981,26.1658473447,25.6194811816,68.3965417105,24.3964426533,13.1086827942,1,0,1,0
42308,maize-r,23.4186075949,5.6856799517,283.1146972854,21.6034598343,28.3887823064,68.0240671364,26.5041484066,13.8403260524,1,0,1,0
42309,maize-r,23.120819803,6.1161975092,182.7134886466,26.145779579,26.5937173771,72.7529284871,22.2706082056,12.9514635162,1,0,1,0
42310,maize-r,25.5710380134,6.7755122308,184.1346587467,26.9832552142,25.483512801,72.0230125817,21.2853116625,12.4275469902,1,0,1,0
42311,maize-r,23.9705079202,5.9466773145,239.2252926282,25.6089748027,28.6716304404,73.6607983608,25.5580369504,10.3874614182,1,0,1,0
42312,maize-r,26.9176424761,5.8235505636,219.0426891273,25.7484640263,27.3965635659,69.3635813609,21.4351497047,11.778836782,1,0,1,0
42313,maize-r,21.9600232756,7.3952167086,178.125483766,26.3451148155,29.7635656147,72.6093959945,26.2832147139,11.4560373257,1,0,1,0
42314,maize-r,24.8815146704,7.428465566,165.7644486528,22.2075311431,26.6703778974,66.6810460546,26.6666259597,10.3542313946,1,0,1,0
42315,maize-r,24.3454968342,6.3033345216,259.2536900057,25.8380058177,27.1708495201,65.4500515818,22.507824126,11.3208173464,1,0,1,0
42316,maize-r,22.74080255,5.6672833577,295.1296716306,24.2328076011,28.2318954402,71.1247159877,23.4090366203,12.3369076226,1,0,1,0
42317,maize-r,26.4151957056,6.6732885484,229.9387930541,22.5645123767,25.623789647,65.4527269365,24.2495031127,10.1277272164,1,0,1,0
42318,maize-r,23.0001784128,7.4013787319,155.1528444568,22.7697718393,25.6618198013,73.516713936,26.2797681739,10.0909640412,1,0,1,0
42319,maize-r,22.1434297218,7.4842883018,87.3058385488,23.1064395317,25.7221339241,69.088058373,24.2694403518,12.5952308422,1,0,1,0
42320,maize-r,23.1306222733,6.7690173232,240.5461770518,23.7202517819,26.3206757802,67.6315989603,24.7697842104,11.8849986427,1,0,1,0
42321,maize-r,23.7593413917,6.6921295875,101.5362131782,23.9480014811,25.1264336585,70.1086059384,24.2453058325,10.2137412767,1,0,1,0
42322,maize-r,22.7979788877,7.3058276594,143.9921792208,26.4546551513,27.9474628382,73.4260743692,23.5733153528,12.0643069077,1,0,1,0
42323,maize-r,23.5291398182,7.3445406152,196.4209738715,21.8463196671,26.3219577244,67.0050522718,21.5986880896,12.6325277102,1,0,1,0
42324,maize-r,25.0472577667,7.2876765929,286.4914803423,26.3290526468,25.3063348986,69.8567590143,23.4819634179,10.0754670574,1,0,1,0
42325,maize-r,25.7257539109,6.9708829695,134.9293344827,24.5885239659,25.712785169,67.0660569697,25.8776525868,13.0306619702,1,0,1,0
42326,maize-r,24.5333018723,6.2408729202,284.0842798969,26.8599729926,28.0212002117,69.9739077388,25.5175518089,10.4568761471,1,0,1,0
42327,maize-r,22.9190307033,6.7256965947,282.2007687644,21.952424705,26.6913388793,70.2705447522,22.9061804049,10.4899554736,1,0,1,0
42328,maize-r,24.5112807243,5.6440707527,104.2634488367,26.1718585478,26.6528523496,72.8799472121,25.2936486237,11.8932965434,1,0,1,0
42329,maize-r,25.6045819416,5.5989995713,183.2724990472,22.7138581853,26.8563888861,66.9033955278,26.1383192866,11.5226922525,1,0,1,0
42330,maize-r,21.3065160221,6.3995468031,84.385392442,22.3278942791,28.9730377069,67.9969094196,22.1903488332,11.3352587656,1,0,1,0
42331,maize-r,24.1514159955,7.2522504793,87.4456264505,25.5386773964,25.3263629367,69.7288947033,23.1727760244,13.3864094745,1,0,1,0
42332,maize-r,22.714742418,5.8486636055,78.1887482416,22.3264499589,28.2654613302,65.9616983705,22.913476249,12.024567003,1,0,1,0
42333,maize-r,25.5243296261,6.0900473751,100.9479464825,22.8556197057,28.4441820176,73.2470133729,22.5530088358,10.6570689084,1,0,1,0
42334,maize-r,23.9200450801,6.2010944528,290.4048911881,21.2476256699,29.7209975329,71.4072197428,23.8450982548,10.1738052189,1,0,1,0
42335,maize-r,25.0280861153,6.4501557813,175.8921664009,24.9450360348,25.4970619904,74.3183876188,25.7731223798,12.097663661,1,0,1,0
42336,maize-r,23.9913708946,7.4463052558,252.7857099269,24.848518022,25.3216906147,73.0106889033,23.3193036797,10.3452681204,1,0,1,0
42337,maize-r,24.7243666066,7.4139477824,244.53855265,21.7050681374,29.9610815674,65.5880299626,23.9820359956,12.1087919469,1,0,1,0
42338,maize-r,23.4138823621,5.9231287031,142.9751172807,25.2365517772,28.3400767962,73.7216286047,24.4606172291,13.3384831577,1,0,1,0
42339,maize-r,23.7043429591,7.1476551142,234.3744287483,25.3369371478,28.785207835,66.9521016845,23.0117318691,12.8803058517,1,0,1,0
42340,maize-r,25.4278138647,7.0478018572,187.9838410371,24.8817402643,27.2666990029,71.8900288209,22.1533421698,13.1410600323,1,0,1,0
42341,maize-r,24.004371244,7.450645202,281.4200812326,23.0125162788,26.1691522769,68.5994888704,25.7579429681,13.6015967083,1,0,1,0
42342,maize-r,25.3276644581,6.0640658921,70.0731072981,25.5390789018,29.6535720892,72.4602996848,25.5117946763,12.6014905371,1,0,1,0
42343,maize-r,25.7909924253,6.8465536446,76.0263261334,21.6162455809,28.9428010253,71.7980837425,26.1225196259,11.1046630101,1,0,1,0
42344,maize-r,21.5224807769,7.4420877926,117.2052894577,21.9755127397,25.0260641931,69.0152428798,23.2132209747,12.7080359187,1,0,1,0
42345,maize-r,26.620309254,6.7909045869,224.7344826022,23.135050242,28.7463891824,71.5241414042,24.6296586145,10.6121230921,1,0,1,0
42346,maize-r,21.9890746302,6.6529172888,161.1536558271,23.1952280258,28.0642546016,68.2613922114,25.7723817244,12.3140015287,1,0,1,0
42347,maize-r,26.5111629467,6.205270148,170.4745010961,24.7137913555,29.065974459,68.7361580801,22.9245103543,10.2706240437,1,0,1,0
42348,maize-r,23.2527712922,5.6695348362,79.0665690328,22.8238966155,25.4105866223,71.3058362891,26.6010670044,12.6495786093,1,0,1,0
42349,maize-r,23.1107924692,5.963086976,290.7086369021,26.8384043078,26.6999745075,73.6922120336,26.674911461,12.4427403014,1,0,1,0
42350,maize-r,22.9268317211,6.2395428092,112.2407668845,26.2658713764,28.7431198734,70.795855967,23.1656796969,12.6582647276,1,0,1,0
42351,maize-r,26.0392557524,5.6371956037,293.5392291682,23.2464711057,28.0662538468,69.2824841939,26.0318833578,13.7494897858,1,0,1,0
42352,maize-r,21.0588919439,6.7421648183,289.0915203536,23.0628475867,28.0268021119,65.8907771478,24.9231587733,13.8119833377,1,0,1,0
42353,maize-r,22.6980043088,6.2653590136,116.8971465078,24.1938225318,28.9357324221,73.2274782067,25.1896999676,13.6057913147,1,0,1,0
42354,maize-r,23.8786930265,7.4582161671,90.2537578722,22.1878857692,27.2931644025,73.6117915731,23.8707793851,11.2165728966,1,0,1,0
42355,maize-r,21.412817892,7.1169368719,77.2062660723,24.6758110942,26.4075106461,72.0824199527,21.4121183839,10.459398278,1,0,1,0
42356,maize-r,23.8823483189,6.0995791517,270.2029870299,21.7390935994,28.4763975451,65.0360829702,24.3651252204,13.1027980897,1,0,1,0
42357,maize-r,22.2571866743,6.0246084149,151.0001180431,24.212226245,25.0847527383,73.8485506665,26.7289407455,11.8705650464,1,0,1,0
42358,maize-r,21.6203567936,6.131656972,147.2457063324,21.0780334393,25.5524065244,73.7778196125,23.1020867787,13.141635292,1,0,1,0
42359,maize-r,26.2536074321,6.2801115528,211.8123426453,25.195246633,25.8000023053,68.2126114041,26.5178404126,13.1681303273,1,0,1,0
42360,maize-r,26.1668980263,6.482259728,241.0834745406,22.8430254699,26.0821850008,74.2307764712,21.9242071019,13.7434277339,1,0,1,0
42361,maize-r,23.6275500007,5.5116869242,238.7425083251,26.0283282119,27.1161196809,69.0147231947,24.95824848,12.587409928,1,0,1,0
42362,maize-r,26.6437204593,6.3699903041,158.184757747,23.3186089565,29.0009660918,72.6475906078,24.6663837348,12.7708209412,1,0,1,0
42363,maize-r,23.2640373355,5.6909996872,150.6404101186,21.2315930722,27.2128724617,73.7650568704,21.5542201527,12.544890514,1,0,1,0
42364,maize-r,26.3986353966,5.8660343689,79.4215076317,22.7259415012,26.1182238253,66.7335566242,22.0840535868,12.2238210741,1,0,1,0
42365,maize-r,21.8380828913,5.8961176703,280.3724890403,24.2065948238,25.838554892,67.3560448512,22.8902262976,10.0989009179,1,0,1,0
42366,maize-r,25.8874434664,7.3278767334,168.7864261373,26.332526568,28.8417676218,66.1764416487,24.4574374409,12.6211933409,1,0,1,0
42367,maize-r,23.4573617701,6.4284895491,179.887427522,23.6320490073,29.0115336382,72.0712948081,22.5644619049,13.8763464704,1,0,1,0
42368,maize-r,21.3031024414,5.9425919509,277.1450081296,21.3357614326,28.6282670563,74.3655378383,22.9742985131,12.487068167,1,0,1,0
42369,maize-r,23.4538491839,6.5608912008,75.8198881303,26.1694408847,29.3514359963,66.1913206865,23.8680661222,10.774474127,1,0,1,0
42370,maize-r,26.8225802979,6.4163029995,127.675986803,22.4644438249,29.2153870353,71.6909162531,24.4798437996,12.6191214341,1,0,1,0
42371,maize-r,24.5626169439,5.5616956884,179.176639921,26.3683071324,28.8453525022,67.3711704937,25.7085753215,10.5498443898,1,0,1,0
42372,maize-r,23.6507892495,5.9870625057,273.0129083823,25.5162424197,29.1487270134,68.35154587,24.5838240477,12.8894256708,1,0,1,0
42373,maize-r,24.1156211072,7.0639603009,116.780635632,23.7942244565,29.0633867504,74.8433778696,21.5043794047,11.2056236274,1,0,1,0
42374,maize-r,22.658880136,6.9548007347,147.3341675076,23.2614684769,29.1817837254,67.6144701248,25.453133521,12.1958932358,1,0,1,0
42375,maize-r,21.6288734115,6.5240537544,65.7336378782,22.8292760851,28.1812878502,70.6292579407,26.7057187388,12.8964034405,1,0,1,0
42376,maize-r,24.2487603181,5.6199010649,268.399460269,22.5309829284,26.9768428812,66.5896890139,23.4102349771,10.6306682231,1,0,1,0
42377,maize-r,26.5834402887,6.9770150466,291.4280577449,22.7392663167,26.2206778644,74.9777334907,21.3015528228,13.4248352786,1,0,1,0
42378,maize-r,24.2953891736,6.8360361492,140.9044279629,26.009222455,29.5638460584,68.4420898023,21.5422762888,12.9765746865,1,0,1,0
42379,maize-r,21.3929444541,6.87069394,276.8310341128,24.0318680208,25.6254365888,71.8176326855,26.9971575951,12.1571752864,1,0,1,0
42380,maize-r,22.4646767699,7.116775839,214.9531234989,24.5010313111,26.801265121,69.9464942103,26.4804539444,12.6079980488,1,0,1,0
42381,maize-r,24.1006721508,7.1166792948,270.7022057377,22.2757090964,26.165485431,66.0501366305,26.0106315934,10.1410663204,1,0,1,0
42382,maize-r,22.6114265538,6.2754839518,122.3025772066,22.5159167295,26.5122652044,69.0681505707,24.7397492953,11.0802373767,1,0,1,0
42383,maize-r,23.0386780556,7.4881843068,293.8201028081,24.6759140066,27.209525456,69.0624258697,25.7888125716,13.1536866146,1,0,1,0
42384,maize-r,26.9783162851,6.3088077702,225.1961968347,23.0354339633,26.7662992983,74.244024732,25.4665530004,11.2687065423,1,0,1,0
42385,maize-r,25.4808125136,6.1520355822,203.1017741652,21.3756579199,25.8419547911,67.611443722,24.8988644268,10.6233809372,1,0,1,0
42386,maize-r,21.8158242152,6.5210495819,155.4734796969,22.3483589414,28.0786612128,73.8242162121,23.6608606731,12.6766662033,1,0,1,0
42387,maize-r,21.3858520995,6.3880696089,178.4208104265,25.5765817765,27.9440080238,73.2503487912,26.6211314543,12.1418359353,1,0,1,0
42388,maize-r,21.5018470118,6.1153538715,144.4706536886,23.1351884261,26.9257299175,67.7886059192,24.8892628428,12.1373218655,1,0,1,0
42389,maize-r,21.725472778,6.1687171498,232.9149612524,25.6953549934,29.0671394527,66.7384078687,21.1008366388,12.3179510278,1,0,1,0
42390,maize-r,21.3026864473,7.3748226271,175.3594456101,23.9104448186,29.1323039155,68.2973862046,23.2786918485,12.9260860867,1,0,1,0
42391,maize-r,23.3891622385,6.5283555571,188.7378045411,23.6426012812,27.0523270948,65.5677681064,22.0961140102,12.0446927417,1,0,1,0
42392,maize-r,23.0260339847,5.5656884146,159.7102246035,24.6660738798,29.6094813333,71.5945955772,22.9880946519,10.1702992413,1,0,1,0
42393,maize-r,23.3091159744,6.1324508808,74.9443760676,24.3349288202,28.59728736,69.2604216912,24.5488895016,11.7363333245,1,0,1,0
42394,maize-r,24.1824228079,5.8636250267,233.3455336387,22.465669881,28.9396640175,67.4372812983,25.6037771427,11.863906829,1,0,1,0
42395,maize-r,24.6531665143,7.037829807,160.3985590718,23.2223404277,29.3244088682,70.5525532377,21.4935472909,10.3892093107,1,0,1,0
42396,maize-r,24.0315324108,6.4495942061,194.2675476054,21.7717987373,27.701355151,69.1877632813,26.0224340978,13.5375971467,1,0,1,0
42397,maize-r,25.7038097373,7.4485599757,269.2187184708,24.8664312542,25.2233622591,72.177284909,24.0319797738,10.4224248063,1,0,1,0
42398,maize-r,22.3718925001,6.1390574963,74.9897148854,24.8700748949,27.5569785357,68.2615085809,25.90342225,11.7742806298,1,0,1,0
42399,maize-r,21.4268530663,7.0127076802,111.7267414514,25.5841471231,25.9199761534,74.6732100434,26.5069980508,10.182714701,1,0,1,0
42400,maize-r,25.6636059441,6.71333131,175.2849892652,26.293807824,29.7266885988,74.788346551,22.1227784755,12.153279179,1,0,1,0
42401,maize-r,24.3055519233,5.9466792826,97.9162917284,25.2979145299,25.6599727707,66.4065530769,22.9780085062,12.0330021929,1,0,1,0
42402,maize-r,21.180226288,5.9873701973,83.7862353545,24.6844735343,27.0178251753,67.7801364526,24.4445339082,12.8771733281,1,0,1,0
42403,maize-r,21.4540654948,5.7198119744,187.9764647455,23.9390961969,27.450200879,70.6731789925,24.1867178818,11.5491417619,1,0,1,0
42404,maize-r,23.8427475058,5.8938902098,84.7813093861,23.6954749848,27.9911255187,68.2261119919,23.386862005,12.3220448218,1,0,1,0
42405,maize-r,25.1813914835,7.2485499037,192.7916624525,23.9441767499,28.5322777504,70.4251831331,25.6054785523,13.3056160404,1,0,1,0
42406,maize-r,23.0869220961,6.7682659848,145.2855997479,25.4295889416,26.0936193645,74.0078316541,24.4110014509,11.3811661399,1,0,1,0
42407,maize-r,21.9462318403,5.7143853841,172.3659835131,23.5973378354,27.1342115425,70.0111922005,25.4165470978,10.636436211,1,0,1,0
42408,maize-r,26.9288495855,6.4971834787,68.984096865,25.2930525427,29.2076856463,71.1927616468,26.1375466451,12.4486871718,1,0,1,0
42409,maize-r,23.2911443815,5.9338790631,94.7298373373,23.8464000704,26.3852223154,73.5841141496,24.2683551937,13.7094774132,1,0,1,0
42410,maize-r,22.9870144297,5.5166617135,267.958416865,23.5499294964,26.7496612045,71.9761568223,25.1781772405,11.9787097474,1,0,1,0
42411,maize-r,23.7123164838,5.6718541484,116.435307239,21.4933238501,29.687174629,71.617135328,26.6738043946,10.0800482528,1,0,1,0
42412,maize-r,23.6359666748,6.5310348294,92.7194917872,25.465137663,25.2663288579,68.2772764035,23.7945703835,12.7128757413,1,0,1,0
42413,maize-r,23.5098953155,6.9407714091,196.0888249538,24.9078064715,27.9085274798,65.8101644771,24.4955841208,11.8831232804,1,0,1,0
42414,maize-r,21.3813148208,6.4233434493,176.493095933,23.8766780929,27.1801761557,68.1131680666,26.0774626957,11.1013199771,1,0,1,0
42415,maize-r,21.3643439817,5.8465551423,63.1530856659,21.524839234,25.3786624179,72.4424510029,24.6137881512,12.7139873793,1,0,1,0
42416,maize-r,22.7538319421,7.1494615489,182.1782580747,25.9180028275,27.3975849489,74.4946180572,21.5080084737,13.8883173494,1,0,1,0
42417,maize-r,22.9141367708,7.4665719666,83.7633424341,24.4965730262,27.2515697823,72.4194489782,26.9243489138,10.3224547452,1,0,1,0
42418,maize-r,22.1852228664,6.9898232479,106.8104236848,26.3351470877,27.0780202034,71.2662904051,25.6753120492,13.7305975543,1,0,1,0
42419,maize-r,25.2144713276,7.0643778501,166.5072074082,26.1761852666,25.3495704622,68.5915969591,24.7728060065,12.2694440647,1,0,1,0
42420,maize-r,26.1867227748,6.1049732324,149.307538056,22.1236404576,28.4922519095,70.0114488303,22.8037522801,12.9317167737,1,0,1,0
42421,maize-r,23.2275934404,5.7720907457,76.6219762211,23.9526178239,27.2057008878,66.2442347637,26.8804053386,12.117013879,1,0,1,0
42422,maize-r,22.1200584565,5.7837169511,95.9034911591,23.7191638393,26.5730877169,69.8152968469,22.295775506,12.5799421414,1,0,1,0
42423,maize-r,23.5567012679,5.8960612481,115.966031994,23.2006809773,28.504085426,68.6902782117,26.4903312693,13.7991136089,1,0,1,0
42424,maize-r,26.7323491598,6.0376104623,64.5252951394,23.3632179105,29.3786667881,74.1746112257,24.7911627196,13.5028746417,1,0,1,0
42425,maize-r,25.1126974941,6.5429293925,228.4359753328,22.8267232663,29.8183052362,66.3854533911,22.3213548488,10.5122665912,1,0,1,0
42426,maize-r,23.3640253369,5.9769946947,295.8126081417,23.244670063,27.3660663548,69.0368817153,26.8014878172,12.4112713121,1,0,1,0
42427,maize-r,22.2698653388,5.8424897301,299.4253543353,23.0617831586,29.8778447508,67.9060896438,26.2483200165,10.8027535042,1,0,1,0
42428,maize-r,21.1059454246,6.5657528901,149.4618435698,24.4112923507,25.6878824376,73.2836482698,22.3199659393,12.9918211089,1,0,1,0
42429,maize-r,21.7350751448,5.8525102655,266.2537654936,22.8022900852,27.1214973124,68.5196320193,23.9867702977,12.5064904787,1,0,1,0
42430,maize-r,21.5968502577,6.1753919048,262.5204402015,21.5008556756,25.3485513888,65.8040215599,26.7587949855,10.7481939005,1,0,1,0
42431,maize-r,24.5300475059,6.2341526798,272.4412345985,24.6772316353,26.9895121884,73.7714374392,26.6908662432,12.988641722,1,0,1,0
42432,maize-r,26.3588614517,7.1318664515,249.0514596071,26.8650442795,29.0062593735,65.0008932411,24.9124124347,13.6861190506,1,0,1,0
42433,maize-r,22.1277543332,6.145360776,95.5908735545,25.8241218559,25.1336337842,65.7124354102,21.9754184345,12.63437812,1,0,1,0
42434,maize-r,25.6168108006,7.0517290411,151.9203376551,24.3273260857,26.5463414436,72.8202942919,23.8591273741,12.4444641217,1,0,1,0
42435,maize-r,22.6286364163,5.7535660261,66.5250435262,23.6282416808,26.7363945642,68.6083586765,26.8284925928,10.6367586915,1,0,1,0
42436,maize-r,23.1795697307,7.192095242,275.5442951742,23.8784735478,26.6114365914,66.3058604604,21.6937654911,10.4189311229,1,0,1,0
42437,maize-r,22.5157692431,6.7299578945,211.8688399399,25.532152538,28.3464992764,70.5725549501,24.3036380994,12.7621210387,1,0,1,0
42438,maize-r,21.4728995998,6.1670349475,73.137920684,26.4553138815,28.8346410698,73.0667467942,21.0301093088,13.3548261155,1,0,1,0
42439,maize-r,24.075676454,6.4285923829,60.0796982085,21.1823856633,25.5361854282,74.686290825,21.8287763473,10.2228906117,1,0,1,0
42440,maize-r,23.0511317909,6.6209705068,90.5989697965,23.7069472721,26.766213607,69.4486883491,24.9483189288,11.783845092,1,0,1,0
42441,maize-r,24.315984468,7.397734949,158.3789246097,22.3053636201,26.4174398297,65.619483589,25.5594328486,11.7865956432,1,0,1,0
42442,maize-r,21.4779921868,5.6624264103,254.8132946227,25.9888616817,29.5873400305,73.0843188432,24.9662512062,11.3346328142,1,0,1,0
42443,maize-r,22.9089284878,5.9163209472,242.2056692747,23.8848321488,29.2512063685,73.7166932228,21.9801358081,11.9569884155,1,0,1,0
42444,maize-r,23.9754242157,6.0526194403,122.2855017072,21.6938272561,25.5603821717,69.8989754212,22.999347804,13.1417163504,1,0,1,0
42445,maize-r,22.1143242019,7.4795279912,292.8884309552,21.8497699361,25.7022559299,72.0509771298,22.1164887234,10.8151541532,1,0,1,0
42446,maize-r,23.7998680922,5.8719737846,225.0014961307,21.0388488222,25.7289724478,67.0428335969,21.6143347789,13.7796375801,1,0,1,0
42447,maize-r,22.6271184924,6.1744139742,210.4386773446,25.3863899953,28.8751034948,72.2645995571,26.6331355574,12.757283631,1,0,1,0
42448,maize-r,25.7904791441,6.5803712839,179.6011191034,22.6626951837,25.7062699093,67.8286690981,23.9632214845,10.6041139922,1,0,1,0
42449,maize-r,25.422765122,5.7071340942,241.4372555989,21.4733858985,28.7923679674,69.2384919088,21.0809103947,10.4536841503,1,0,1,0
42450,maize-r,26.9484351838,6.488242382,134.6889362443,24.727996007,25.5229877817,74.6784222812,24.8518039738,12.1458893789,1,0,1,0
