State_Name,District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Nitrogen,Phosphorous,Potash,Alluvial,Black,loam,Red,crop
Haryana,JHAJJAR,2003,Whole Year,134,2600,23.5038250852,6.4607695696,67.6074842365,18.9554236363,27.989281236,40.7967100254,21.9536056928,19.5229326812,0,0,1,0,onion
Haryana,KAITHAL,2003,Whole Year,142,3500,22.4861090787,6.5243571234,74.134140559,18.9863196468,28.2829922853,40.3547862276,20.6678082669,20.9959466844,0,0,1,0,onion
Haryana,KARNAL,2003,Whole Year,15,300,22.2589206742,6.7429254473,72.5023773233,19.5633743625,25.4058949727,39.5548810931,18.3697330242,18.1253503725,0,0,1,0,onion
Haryana,KURUKSHETRA,2003,Whole Year,292,6900,21.9251979721,6.8909104502,73.7031070582,18.1450041914,29.1130021454,39.106399159,20.1492794634,21.8624094311,0,0,1,0,onion
Haryana,MAHENDRAGARH,2003,Whole Year,11,200,21.9411583356,6.7482793716,74.8183221695,18.3963718895,28.4048743325,42.7149923644,20.2048287897,21.6032633514,0,0,1,0,onion
Haryana,PANCHKULA,2003,Whole Year,292,6400,24.8535462802,6.923437817,72.3294570413,18.248463825,28.8226850987,40.4423494307,18.4663282456,18.6791329944,0,0,1,0,onion
Haryana,PANIPAT,2003,Whole Year,29,400,25.3620096532,6.4911734527,65.2017990124,19.376329845,26.6555032055,40.7902642916,19.8815176963,20.8351490401,0,0,1,0,onion
Haryana,REWARI,2003,Whole Year,101,1600,25.0903474064,6.9636716819,65.3414595667,18.4563589179,25.0279066106,38.7199435385,19.5268672369,20.2694193067,0,0,1,0,onion
Haryana,ROHTAK,2003,Whole Year,16,300,21.4779857241,6.1471267267,68.5597257816,18.0070359392,29.1070847226,39.4940133474,21.6173724486,21.7247087762,0,0,1,0,onion
Haryana,SIRSA,2003,Whole Year,4,100,21.4056012595,6.0909728619,65.6406682824,19.4097190268,29.3469708492,42.9440735426,18.0336352013,21.7568830557,0,0,1,0,onion
Haryana,SONIPAT,2003,Whole Year,59,1400,23.4775258482,6.0299809475,70.6598684958,18.1251731976,29.5044821504,42.0882480335,19.9709110736,21.4054761561,0,0,1,0,onion
Haryana,YAMUNANAGAR,2003,Whole Year,83,2000,23.2167212872,6.3362553146,71.1408345472,19.684529069,25.5504620036,37.687369947,20.0259222053,18.9476391558,0,0,1,0,onion
Jammu and Kashmir,ANANTNAG,2003,Whole Year,27,54,24.3177132451,6.3965774286,68.3455417063,19.3489387747,25.5656432042,38.1780264913,20.591908724,19.2884564831,0,0,1,0,onion
Jammu and Kashmir,BADGAM,2003,Whole Year,222,552,25.6263937627,6.1069386258,73.2431302046,19.4967474266,27.6011459494,38.3930019473,19.996146425,18.858596068,0,0,1,0,onion
Jammu and Kashmir,DODA,2003,Whole Year,17,44,22.2487005932,6.032592409,70.6932566686,18.0475518552,25.1997610635,41.3095665959,21.7251850033,20.1196197614,0,0,1,0,onion
Jammu and Kashmir,JAMMU,2003,Whole Year,244,293,25.7964469289,6.7941234075,67.4580366702,18.9188815171,28.977482288,39.3631969675,20.4456512137,20.0116474838,0,0,1,0,onion
Jammu and Kashmir,KATHUA,2003,Whole Year,1,3,23.6278104302,6.5439329165,71.0231347365,19.8672368542,28.6121928529,37.4455079061,19.1550607236,20.090827118,0,0,1,0,onion
Jammu and Kashmir,LEH LADAKH,2003,Whole Year,9,6,21.9990994767,6.7025751853,73.093108527,18.4115557608,25.7973391403,39.6979825691,20.8357311635,21.6148785879,0,0,1,0,onion
Jammu and Kashmir,SRINAGAR,2003,Whole Year,113,184,25.732915591,6.6352745031,71.0202210302,18.5944333149,29.9864105599,37.946347402,18.4055896111,21.418167177,0,0,1,0,onion
Jammu and Kashmir,UDHAMPUR,2003,Whole Year,7,6,25.7400161859,6.1593847705,74.7779796027,19.3504875386,27.2236293772,40.360678446,21.0426140896,21.0210563597,0,0,1,0,onion
Jharkhand,GARHWA,2003,Whole Year,199.96,1634.67,21.3253060123,6.5433454516,71.6909697976,18.5682038721,28.6307454973,40.4729814396,21.7887044506,21.8561560048,0,0,1,0,onion
Jharkhand,GIRIDIH,2003,Whole Year,151.82,2166.92,22.508309708,6.5120744791,65.6190039371,18.9090362361,26.8024334225,37.487538493,20.5448503378,21.710564184,0,0,1,0,onion
Jharkhand,HAZARIBAGH,2003,Whole Year,287.2,2182.72,23.5796337209,6.5790698686,66.7196690287,18.5590667834,29.7421773178,40.5873374072,19.366897806,18.5046532446,0,0,1,0,onion
Jharkhand,RANCHI,2003,Whole Year,499,3212.56,21.3788199717,6.1149906635,65.4223160672,18.6020461817,28.9704355493,37.5992590554,18.9273937799,19.1863526029,0,0,1,0,onion
Karnataka,BAGALKOT,2003,Whole Year,4269,27894,25.5791886868,6.0693953749,67.5944876582,19.9587852877,29.6895383758,41.2245580749,21.6699923489,19.762185977,0,0,1,0,onion
Karnataka,BANGALORE RURAL,2003,Whole Year,19,49,22.2561808896,6.4416395296,73.3485871017,19.7352507546,27.1927780899,40.9235129643,20.7135133107,18.0129933626,0,0,1,0,onion
Karnataka,BELGAUM,2003,Whole Year,3778,8693,23.5428732693,6.4347488775,67.4123918249,18.8997983078,27.5333989283,38.7822187308,20.6756171664,20.5585473453,0,0,1,0,onion
Karnataka,BELLARY,2003,Whole Year,3745,42375,23.9699872833,6.9004158384,72.7060261651,18.0988276719,29.1363323147,40.2750767244,21.915072834,21.2314354848,0,0,1,0,onion
Karnataka,BENGALURU URBAN,2003,Whole Year,76,419,21.1037842742,6.53878158,65.6731243272,19.3825377586,26.0051659912,40.5222493077,21.7981906666,20.783326546,0,0,1,0,onion
Karnataka,BIDAR,2003,Whole Year,464,4272,25.7443130164,6.0342090431,68.4389219865,19.2937387078,25.382165805,39.7340410769,19.4706240993,20.3007537051,0,0,1,0,onion
Karnataka,BIJAPUR,2003,Whole Year,3923,23241,21.8692721487,6.4215484159,65.6573615564,18.2559542648,26.6169036682,40.5877041031,19.7226301383,20.1924919894,0,0,1,0,onion
Karnataka,CHAMARAJANAGAR,2003,Whole Year,2278,23520,24.1371744123,6.2883736177,66.4409016726,19.8690481725,28.7018725571,39.481182377,18.1989010118,18.1924789671,0,0,1,0,onion
Karnataka,CHIKMAGALUR,2003,Whole Year,3375,14091,22.2023112364,6.3417488864,71.8408250456,18.4521294438,26.1586476157,41.5962371839,19.3349317298,21.1247836504,0,0,1,0,onion
Karnataka,CHITRADURGA,2003,Whole Year,10113,63625,24.0000942343,6.5319051609,66.0155413144,18.1044213451,27.3983451544,39.6111904386,21.0190149112,18.860691993,0,0,1,0,onion
Karnataka,DAVANGERE,2003,Whole Year,4606,51174,21.627994945,6.3794954609,73.7902673588,19.8378059887,26.2438211604,39.8108601277,21.0960640083,18.8808639402,0,0,1,0,onion
Karnataka,DHARWAD,2003,Whole Year,39483,9586,25.7115604871,6.6455479154,68.0728439168,18.1600143675,29.6032034729,38.640252752,20.6096846862,19.1305477172,0,0,1,0,onion
Karnataka,GADAG,2003,Whole Year,12183,25249,21.5881219328,6.4642068298,66.5133489326,19.3971245243,26.9764176961,40.5823304336,18.3471576699,20.1585790973,0,0,1,0,onion
Karnataka,GULBARGA,2003,Whole Year,1798,23597,23.5865663842,6.9308646295,68.7574031628,18.778396906,25.844654284,37.7428014321,19.3260899827,18.6554120491,0,0,1,0,onion
Karnataka,HASSAN,2003,Whole Year,240,693,23.0284153457,6.5958230011,72.0423210503,19.8166920142,28.4444194833,37.8144600677,21.0920914762,20.3567982547,0,0,1,0,onion
Karnataka,HAVERI,2003,Whole Year,6568,20412,21.1476052006,6.4325915985,71.2124003413,18.6800874475,27.3321391574,42.5323019563,19.5887099528,18.6346341149,0,0,1,0,onion
Karnataka,KOLAR,2003,Whole Year,1760,8616,25.9250790406,6.2454945938,71.0596528034,19.126581829,29.7255685204,38.7961979384,18.8343040203,18.7744666071,0,0,1,0,onion
Karnataka,KOPPAL,2003,Whole Year,593,4323,23.6904797073,6.9268613697,71.2704569784,18.4019614673,27.5931224497,42.3676024082,20.3592926997,19.9175249323,0,0,1,0,onion
Karnataka,MANDYA,2003,Whole Year,243,2103,25.4264747147,6.122434373,74.6452740384,18.5183360838,29.0224720082,40.1100368833,21.5786982401,20.7446827984,0,0,1,0,onion
Karnataka,MYSORE,2003,Whole Year,5,13,22.4416617216,6.0472384996,69.478110938,18.044407835,27.3005866787,37.7914681665,20.3214725207,19.4628639522,0,0,1,0,onion
Karnataka,RAICHUR,2003,Whole Year,1354,4531,23.3877685015,6.7508846702,72.5255838237,18.8746407146,27.3871294085,39.1634197988,19.6052633717,18.0030161292,0,0,1,0,onion
Karnataka,SHIMOGA,2003,Whole Year,12,43,25.5520681843,6.4454665194,69.5315117748,18.755220668,25.5980863416,39.1933490897,18.0974299654,21.2319690565,0,0,1,0,onion
Karnataka,TUMKUR,2003,Whole Year,257,1125,21.1114054333,6.3077744976,67.0336071206,18.9789311661,28.9510881094,41.3991481453,18.7229678619,19.1685664088,0,0,1,0,onion
Karnataka,UDUPI,2003,Whole Year,4,42,22.8023182705,6.4361804643,72.6718976492,19.8676553941,26.5806343298,37.9360019505,19.2527563757,21.8095820863,0,0,1,0,onion
Karnataka,UTTAR KANNAD,2003,Whole Year,75,783,23.993022571,6.3699905249,74.1817924304,19.4980185616,29.8611236064,37.3660872969,21.4931351157,19.7149759554,0,0,1,0,onion
Madhya Pradesh,ANUPPUR,2003,Whole Year,76,689,24.5302172763,6.4277755416,72.165109915,18.984042266,26.8084254375,38.4384210023,20.6828290777,20.3298269596,0,0,1,0,onion
Madhya Pradesh,ASHOKNAGAR,2003,Whole Year,49,554,22.3886263893,6.1306559448,70.6742326925,18.8836205381,28.0272025919,38.3052019198,20.0293329299,18.4900843743,0,0,1,0,onion
Madhya Pradesh,BALAGHAT,2003,Whole Year,219,4291,24.6212829625,6.0070139418,71.2516876855,18.4048769826,25.3989238328,40.802836029,19.2283638429,21.8422694743,0,0,1,0,onion
Madhya Pradesh,BARWANI,2003,Whole Year,1021,7450,22.5808322327,6.0445947702,70.187205317,18.9430024013,29.242410167,42.0162445003,20.4804358124,18.8302230778,0,0,1,0,onion
Madhya Pradesh,BETUL,2003,Whole Year,322,5432,22.7822302049,6.9773931667,66.2916662916,19.2624350551,25.3643292232,41.8008243901,21.7691278084,20.9744678705,0,0,1,0,onion
Madhya Pradesh,BHIND,2003,Whole Year,164,1279,24.1368726164,6.6101300498,72.806056055,19.6934503696,28.4098635099,39.6617368361,21.8751031071,21.3513566357,0,0,1,0,onion
Madhya Pradesh,BHOPAL,2003,Whole Year,748,8103,25.5908604951,6.6710499405,70.3802798328,18.3439923467,28.8197979214,37.0367592249,21.4012619336,19.2636304072,0,0,1,0,onion
Madhya Pradesh,BURHANPUR,2003,Whole Year,208,6754,25.2326393107,6.6879214379,72.3924244223,19.8612498834,27.5567718698,42.0702530281,19.4072734216,20.8781131005,0,0,1,0,onion
Madhya Pradesh,CHHATARPUR,2003,Whole Year,769,6561,22.9440153909,6.8079426674,73.737290331,18.0789661518,26.0339982459,40.1691343555,19.6635427445,21.0252604589,0,0,1,0,onion
Madhya Pradesh,CHHINDWARA,2003,Whole Year,845,18927,22.5157426176,6.5201670144,73.3964490857,18.618096716,28.8660697174,40.6806636453,21.5817462185,18.8668688857,0,0,1,0,onion
Madhya Pradesh,DAMOH,2003,Whole Year,505,10080,24.2407824362,6.8319373479,73.4370938002,18.3150007986,29.7351975446,42.2243717176,18.6000093306,21.3734681507,0,0,1,0,onion
Madhya Pradesh,DATIA,2003,Whole Year,56,505,22.8975843263,6.0082626877,69.036359867,18.6397223928,27.7779272609,41.4339284469,18.8604583101,20.1511125029,0,0,1,0,onion
Madhya Pradesh,DEWAS,2003,Whole Year,1621,19949,24.9746483803,6.1637732528,72.5306354306,18.4134941135,25.6074299351,42.8344371073,20.0326936635,21.8994382477,0,0,1,0,onion
Madhya Pradesh,DHAR,2003,Whole Year,757,7174,22.4112518687,6.0007034885,74.6484714254,19.7048133381,27.5899145652,39.4471745722,18.1695879615,21.0708293015,0,0,1,0,onion
Madhya Pradesh,DINDORI,2003,Whole Year,26,402,21.5048042054,6.1397277685,74.555548996,18.7897498195,27.7309281535,38.256071519,19.910456816,20.7816815653,0,0,1,0,onion
Madhya Pradesh,GUNA,2003,Whole Year,88,1107,24.7277123155,6.5280773909,74.9367202876,19.7573861936,27.3263357973,40.7671885958,21.8156848633,18.9118832125,0,0,1,0,onion
Madhya Pradesh,GWALIOR,2003,Whole Year,72,763,24.45016181,6.7458513997,74.3210718239,18.0490435059,28.2782307572,41.5512662703,18.1334828731,20.8242723303,0,0,1,0,onion
Madhya Pradesh,HARDA,2003,Whole Year,190,2431,25.1666815535,6.5959318866,70.5528688656,18.4883748538,26.0282203558,41.689358433,20.1443516488,21.3124973277,0,0,1,0,onion
Madhya Pradesh,HOSHANGABAD,2003,Whole Year,474,6064,22.3361076275,6.4012882482,66.7805212712,19.7165867747,28.6173418341,39.7420783693,18.2146449237,20.5625605913,0,0,1,0,onion
Madhya Pradesh,INDORE,2003,Whole Year,1368,17494,24.3110870383,6.7259383771,74.1798758037,19.4477187356,26.4101716056,40.3432085712,20.5781786471,19.16951786,0,0,1,0,onion
Madhya Pradesh,JABALPUR,2003,Whole Year,220,5829,25.8800371133,6.2906406492,72.6291671567,19.3444710352,26.799707266,37.592723716,21.931384807,20.6817354218,0,0,1,0,onion
Madhya Pradesh,JHABUA,2003,Whole Year,280,2703,25.1254712246,6.5300221702,70.9413105941,18.9252940491,27.6274112159,42.8732838231,21.059418432,21.7830765869,0,0,1,0,onion
Madhya Pradesh,KATNI,2003,Whole Year,332,5108,23.6578212691,6.1852672924,71.193311074,19.4676273847,25.2930434774,40.4052349643,19.1281181928,20.1870465874,0,0,1,0,onion
Madhya Pradesh,KHANDWA,2003,Whole Year,3872,72273,22.3555178807,6.427619968,73.9643631875,19.324246185,29.9144384612,42.961997296,20.02493582,18.6380710591,0,0,1,0,onion
Madhya Pradesh,KHARGONE,2003,Whole Year,759,5538,22.5411267455,6.9354813148,74.4073348915,19.3118999077,25.2500414876,42.1939326381,18.3941037594,19.6139125977,0,0,1,0,onion
Madhya Pradesh,MANDLA,2003,Whole Year,221,3363,22.7997073672,6.2703514356,72.991771134,19.7219168428,26.4437733627,37.2967777265,21.1304309456,21.6764714277,0,0,1,0,onion
Madhya Pradesh,MANDSAUR,2003,Whole Year,294,2694,21.3011513036,6.7490587334,65.9501700345,19.3676395632,28.4903220121,41.5804043023,21.0028987022,18.0348380637,0,0,1,0,onion
Madhya Pradesh,MORENA,2003,Whole Year,22,155,23.4632938441,6.5320065585,68.955937725,19.6491185683,26.9966567285,41.3920830971,18.5380952177,19.2535942532,0,0,1,0,onion
Madhya Pradesh,NARSINGHPUR,2003,Whole Year,592,10649,25.1172467936,6.8659558032,66.2056738607,18.7786154187,28.7684974492,39.369438494,19.4096440586,18.7207979022,0,0,1,0,onion
Madhya Pradesh,NEEMUCH,2003,Whole Year,350,3724,25.1208628265,6.0353895583,66.7114191601,19.8844552115,26.1521073096,39.2235205742,20.424507169,20.3563992978,0,0,1,0,onion
Madhya Pradesh,PANNA,2003,Whole Year,342,2955,25.0473393554,6.9315323145,72.6030083653,18.4074672889,27.3701391974,39.642308467,20.2019332069,19.3257825244,0,0,1,0,onion
Madhya Pradesh,RAISEN,2003,Whole Year,458,5422,25.2089040847,6.9070293692,69.5666526353,19.6679168152,27.7535283997,41.1674992661,18.7181095749,20.7771976622,0,0,1,0,onion
Madhya Pradesh,RAJGARH,2003,Whole Year,1080,11580,22.4799590666,6.4044612203,70.7621231542,18.0254845384,29.4246842801,39.6915683288,19.5700531244,21.2308300032,0,0,1,0,onion
Madhya Pradesh,RATLAM,2003,Whole Year,789,22619,25.3508120972,6.5930007967,65.3525456912,19.2922546364,26.6961498877,39.1784539019,19.4007755352,21.7095001541,0,0,1,0,onion
Madhya Pradesh,REWA,2003,Whole Year,807,5235,21.4635500241,6.8312935863,65.3168425152,18.3988441755,29.1313354475,41.5421043814,21.4923190522,18.1842312853,0,0,1,0,onion
Madhya Pradesh,SAGAR,2003,Whole Year,1782,29799,22.0568156203,6.2324919362,72.5312234456,19.0161479231,29.2316720505,40.3873090236,18.0760055734,19.4370407688,0,0,1,0,onion
Madhya Pradesh,SATNA,2003,Whole Year,1772,12764,22.0142495825,6.5262088591,70.6566018989,19.4480982145,28.7866719109,40.6430623773,18.5279352512,18.6394282029,0,0,1,0,onion
Madhya Pradesh,SEHORE,2003,Whole Year,701,7601,22.3444709729,6.2816921294,73.4066399972,18.8492880779,29.913781746,37.8317020783,20.9007382348,18.8918289934,0,0,1,0,onion
Madhya Pradesh,SEONI,2003,Whole Year,380,8775,23.8956864774,6.8803614971,65.8713895372,19.2494551187,26.6712327411,40.9704835722,18.1540430915,21.7774777356,0,0,1,0,onion
Madhya Pradesh,SHAHDOL,2003,Whole Year,123,970,22.2603912299,6.3527258214,74.0831181374,18.8628898227,26.767826392,39.8489211205,18.8933147962,19.1749045011,0,0,1,0,onion
Madhya Pradesh,SHAJAPUR,2003,Whole Year,3578,44081,21.9936756548,6.8086868268,69.4912799525,19.6341853187,25.4658345523,38.8975244203,18.1598609918,21.0698216948,0,0,1,0,onion
Madhya Pradesh,SHEOPUR,2003,Whole Year,62,438,21.1333669953,6.5586510096,67.3653297906,19.8115252447,27.563162499,38.1956053485,19.5329576963,18.5095821576,0,0,1,0,onion
Madhya Pradesh,SHIVPURI,2003,Whole Year,334,3753,25.7864061309,6.3769017649,71.8635361115,19.6150374565,27.2588578583,41.5995192651,19.9990166424,19.0017021005,0,0,1,0,onion
Madhya Pradesh,SIDHI,2003,Whole Year,575,3656,21.4982191775,6.4527016092,70.1809570783,19.6101565713,25.0961126652,37.1480611892,18.8979838693,21.0935720283,0,0,1,0,onion
Madhya Pradesh,TIKAMGARH,2003,Whole Year,370,2665,25.0627180483,6.5822412508,71.1609686566,19.0731240746,28.1042111784,38.3962501732,19.9680369071,18.4592536963,0,0,1,0,onion
Madhya Pradesh,UJJAIN,2003,Whole Year,1067,13922,24.2366593277,6.1794207122,67.1944254252,19.3351770108,27.2768596065,39.9189635502,18.3232463409,18.6070581053,0,0,1,0,onion
Madhya Pradesh,UMARIA,2003,Whole Year,90,710,25.9743807833,6.5885218241,70.8394064211,18.09467562,25.0919932023,39.3476572477,21.1345065218,18.1739781213,0,0,1,0,onion
Madhya Pradesh,VIDISHA,2003,Whole Year,128,1147,21.2631882065,6.5912535514,74.7347336773,18.6023973953,26.7194901772,40.9397855136,20.2703936452,19.5945129753,0,0,1,0,onion
Maharashtra,AHMEDNAGAR,2003,Whole Year,30003,296694,25.0684185108,6.7697694681,71.1944005831,18.896174496,25.6575440216,39.6036565869,18.269037401,18.4834876268,0,0,1,0,onion
Maharashtra,AKOLA,2003,Whole Year,385,9180,21.2092477955,6.8665035737,71.7006256712,18.1796409843,29.2517945058,40.4923792548,19.1696620844,20.8401348224,0,0,1,0,onion
Maharashtra,AMRAVATI,2003,Whole Year,256,4670,22.7808254303,6.6000371266,70.4165547701,19.9487336385,27.6135426033,40.0682478507,19.9045065357,19.2475779222,0,0,1,0,onion
Maharashtra,AURANGABAD,2003,Whole Year,160,957,21.9893773218,6.2163745259,65.5311193335,19.0995874157,25.5599583993,37.6331904532,18.6847224999,18.5208651797,0,0,1,0,onion
Maharashtra,BEED,2003,Whole Year,675,3213,22.610321472,6.0897077183,69.4360276476,18.1873128364,25.3628324505,41.9345759995,18.538942395,19.2104304898,0,0,1,0,onion
Maharashtra,BHANDARA,2003,Whole Year,202,2519,24.9289973578,6.9051645793,71.2169416403,18.012545829,27.7734215946,40.0782465554,20.74381207,20.7459908393,0,0,1,0,onion
Maharashtra,BULDHANA,2003,Whole Year,822,17761,22.2561067374,6.8808012455,65.0168070569,18.1682862613,28.0218285886,37.140973697,18.7754516809,20.9970444212,0,0,1,0,onion
Maharashtra,CHANDRAPUR,2003,Whole Year,53,661,24.3290027542,6.3933362297,73.6562222685,19.2388134046,29.4413154293,40.5441367266,18.1009087671,20.6476244509,0,0,1,0,onion
Maharashtra,DHULE,2003,Whole Year,4201,59747,25.6901064832,6.6896321026,66.8329757446,19.1732659944,25.4383905136,38.7990096334,20.4458556074,19.6271837293,0,0,1,0,onion
Maharashtra,GADCHIROLI,2003,Whole Year,75,935,22.7423384951,6.3253277977,70.6162335737,19.938104431,25.9897404626,42.131285653,18.344348337,21.8565360452,0,0,1,0,onion
Maharashtra,GONDIA,2003,Whole Year,50,624,22.6165280501,6.9581647414,73.0727146987,18.4836274938,27.6568922217,39.4121371089,18.8254136043,18.5908320729,0,0,1,0,onion
Maharashtra,JALGAON,2003,Whole Year,5307,62323,23.0325019311,6.7679992519,73.7610289069,19.6536818309,26.1782614293,39.9605720469,20.6127006724,20.9392191174,0,0,1,0,onion
Maharashtra,JALNA,2003,Whole Year,200,1104,22.6926458431,6.4317203772,67.9293327989,19.5468167238,28.1989038607,38.7944997425,18.6605055491,19.3442221022,0,0,1,0,onion
Maharashtra,KOLHAPUR,2003,Whole Year,130,1290,24.5185295629,6.2216042781,73.3214660604,18.6849781479,25.0495278666,37.6837129462,21.2327495236,20.9676594555,0,0,1,0,onion
Maharashtra,NAGPUR,2003,Whole Year,800,9977,24.3763946752,6.3739023717,69.9951597512,18.3483076585,29.8720838205,37.4996764453,19.7239552621,18.0985096813,0,0,1,0,onion
Maharashtra,NANDURBAR,2003,Whole Year,1570,21023,23.2536106596,6.5570331111,74.7960130729,18.973406401,28.4736627953,41.7395734063,21.2585773213,21.0438209255,0,0,1,0,onion
Maharashtra,NASHIK,2003,Whole Year,60611,793741,23.7286628592,6.469160346,72.1562421143,19.9936763118,25.2729131868,41.030210122,18.4571201569,18.7011503061,0,0,1,0,onion
Maharashtra,OSMANABAD,2003,Whole Year,550,2967,22.2116067132,6.118548763,71.3393300786,18.6710626436,27.8234508228,41.7219311393,18.3271979629,18.7050016484,0,0,1,0,onion
Maharashtra,PARBHANI,2003,Whole Year,521,4778,22.4964451972,6.2337001865,74.2331174543,18.3597577386,28.3267087346,38.3606181584,21.2262450297,18.7898275794,0,0,1,0,onion
Maharashtra,PUNE,2003,Whole Year,22546,325210,24.1975709943,6.3594091994,70.2779013508,18.268841257,27.482586138,41.7092249389,19.7094012296,21.3141815584,0,0,1,0,onion
Maharashtra,SANGLI,2003,Whole Year,170,1687,23.7452989118,6.3309529962,68.9854410295,19.077089898,28.6442516469,39.1694035514,18.6980128969,18.7891135826,0,0,1,0,onion
Maharashtra,SATARA,2003,Whole Year,2350,21453,23.7357116568,6.7203000483,66.4829450171,19.5882802314,28.0985204541,41.1353274725,18.6732855535,19.7800752288,0,0,1,0,onion
Maharashtra,SOLAPUR,2003,Whole Year,1200,6441,23.2015803135,6.111797809,65.5278528829,18.7534955552,27.6784117158,41.0669171754,21.2943494912,19.7975912905,0,0,1,0,onion
Maharashtra,WARDHA,2003,Whole Year,293,3654,25.9508246545,6.9238707112,72.1795022179,19.1678418156,28.9708115046,38.7001598837,19.4496964194,19.570068445,0,0,1,0,onion
Maharashtra,WASHIM,2003,Whole Year,247,5337,24.4637499836,6.3766123528,70.4066165734,19.2967233863,28.3904301541,40.6627485076,21.9542962957,21.1899711927,0,0,1,0,onion
Maharashtra,YAVATMAL,2003,Whole Year,245,5294,21.5261297645,6.0614592994,74.8591300518,18.4269976654,28.1573440961,40.8957173131,20.1859705721,20.5933369862,0,0,1,0,onion
Manipur,BISHNUPUR,2003,Whole Year,80,170,23.0908920097,6.5315228671,73.6684363359,19.4087174664,25.4637095553,40.6636516009,18.3281097649,21.6755692349,0,0,1,0,onion
Manipur,IMPHAL EAST,2003,Whole Year,10,20,23.0741754193,6.8194664433,66.7689037488,19.917264775,29.668425371,40.0788393497,20.6269990665,18.8128669288,0,0,1,0,onion
Manipur,IMPHAL WEST,2003,Whole Year,30,60,25.5115504148,6.8682965315,70.0445114731,18.0871033123,28.7896102078,37.7824096765,19.9899609742,18.6067251192,0,0,1,0,onion
Manipur,SENAPATI,2003,Whole Year,200,430,24.6038689633,6.1842218699,65.0034437015,18.2267574436,28.7737978375,41.5706898945,21.1463145639,19.2624808633,0,0,1,0,onion
Manipur,THOUBAL,2003,Whole Year,630,1340,23.2494671742,6.0011541001,74.5287268152,18.9587417378,27.1429834279,37.5076968395,19.7904820604,21.0489424194,0,0,1,0,onion
Manipur,UKHRUL,2003,Whole Year,20,40,24.833054912,6.1127572397,73.1298498417,19.0199096411,29.5468084299,41.3533687648,21.1573566763,18.6829218154,0,0,1,0,onion
Odisha,ANUGUL,2003,Whole Year,2200,23570,24.4532051382,6.2199777785,68.7554589848,18.6815001491,26.1868333943,41.546751032,21.2497421657,19.0902307311,0,0,1,0,onion
Odisha,BALANGIR,2003,Whole Year,1100,10470,21.3149129263,6.3065949938,65.1705442712,18.9179998738,25.9774417451,38.4126455568,19.6482343278,21.7467978181,0,0,1,0,onion
Odisha,BALESHWAR,2003,Whole Year,1430,13200,24.327210808,6.7840838641,74.4115363825,19.8201189017,26.9265505035,37.4351229155,21.4674527865,19.9136318058,0,0,1,0,onion
Odisha,BARGARH,2003,Whole Year,570,4730,21.9577621698,6.7932385937,68.4503680944,18.0601622745,25.5108868231,41.8159880202,19.4541238006,19.624025998,0,0,1,0,onion
Odisha,BHADRAK,2003,Whole Year,290,2600,22.4273793527,6.6383713212,72.832033654,19.9731665514,25.0039153104,41.7435262053,21.9198344006,18.9262609965,0,0,1,0,onion
Odisha,BOUDH,2003,Whole Year,560,6020,25.9775205499,6.1090692486,70.0058146868,19.7375974886,26.1241690444,40.6806724268,19.072201123,18.0911261817,0,0,1,0,onion
Odisha,CUTTACK,2003,Whole Year,1690,13520,23.4094053336,6.8612271371,66.0576794447,19.5492436815,28.5832323146,41.0292642694,21.0376320153,18.4476968274,0,0,1,0,onion
Odisha,DEOGARH,2003,Whole Year,410,4350,22.6327440961,6.4976553397,74.507723003,18.6183796247,28.4757497881,39.1901945788,18.9266173968,19.2064305197,0,0,1,0,onion
Odisha,DHENKANAL,2003,Whole Year,740,5620,21.8472970692,6.0140870033,74.6347043549,19.809831748,26.9631813041,40.2299164478,20.6156447013,20.3549217959,0,0,1,0,onion
Odisha,GAJAPATI,2003,Whole Year,340,3520,23.3206178447,6.6148639512,71.7097053726,19.998055564,28.4335503519,39.3708658022,18.7406239885,21.3348753105,0,0,1,0,onion
Odisha,GANJAM,2003,Whole Year,930,7010,23.9306179797,6.1784941437,65.1832635593,18.6533419179,25.6227158768,40.4303628576,21.3446960407,21.5586148006,0,0,1,0,onion
Odisha,JAGATSINGHAPUR,2003,Whole Year,1640,15560,21.1409094634,6.6714197982,69.5514581364,18.1220509189,28.018086714,40.7165277743,18.4561753426,20.8401903988,0,0,1,0,onion
Odisha,JAJAPUR,2003,Whole Year,870,5650,23.0154250375,6.7515776092,70.7078919357,19.9225528023,28.7066756354,42.0082729984,20.5280791499,20.9165940853,0,0,1,0,onion
Odisha,JHARSUGUDA,2003,Whole Year,400,3080,24.6639646947,6.5789946893,65.2528937551,18.2951307914,29.0029088077,39.6575039794,21.257762519,19.3677657797,0,0,1,0,onion
Odisha,KALAHANDI,2003,Whole Year,2370,25360,21.7729803576,6.4092334595,68.7880462829,18.7336001524,26.3756962348,38.8709023737,19.1940067473,21.3298447933,0,0,1,0,onion
Odisha,KANDHAMAL,2003,Whole Year,380,2500,21.4540868789,6.7696475533,72.324216383,19.8475020088,29.9542892118,37.3991910619,20.844788433,20.0165186237,0,0,1,0,onion
Odisha,KENDRAPARA,2003,Whole Year,1240,10920,21.5869613819,6.1036193771,70.4615338109,18.6951016693,29.8082061447,42.5092919286,20.4478881416,21.7597526115,0,0,1,0,onion
